"Place_Id","Place_Name","Description","Category","City","Price","Rating","No.Telepon","Coordinate","Latitude","Longitude"
"87","Kawah Rengganis Cibuni","Kawasan Bandung Selatan khususnya Ciwidey memang sudah dikenal sebagai destinasi wisata alam dengan panorama yang indah dan udara yang sejuk, oleh karena itu masyarakat perkotaan memilih berwisata ke Ciwidey untuk â€œmelarikanâ€ diri dari kesibukan mereka di Kota. Wisata Ciwidey yang satu ini tidak kalah eksotis dari Kawah Putih, Rancaupas atau Situ Patenggang. Berdasarkan catatan Sejarah Kawah Rengganis, kawah ini sudah terbentuk akibat proses alam jutaan tahun lalu. Dimana berdasarkan penelitian, Kawah Rengganis ini terbentuk dari dahsyatnya letusan Gunung Sunda Purba, khususnya Gunung Patuha, yang juga menciptakan kawah lainnya, Kawah Putih. Bukti kedahsyatan letusannya bisa kita lihat sendiri, dimana hingga saat ini di Kawah Rengganis masih tercium begitu kuat aroma bau belerang dari areal kawahnya.","Cagar Alam","Bandung","5000","4.3","082123761605","{'lat': -7.172412599999999, 'lng': 107.3766656}","-7.172412599999999","107.3766656"
"88","Pemandian Air Panas Cimanggu","Air Panas Cimanggu menjadi salah satu objek wisata di Bandung yang menawarkan berbagai macam daya tarik yang dijamin mengagumkan. Tempat wisata yang satu ini juga dikenal dengan nama Cimanggu Natural Hot Spring. Menikmati pemandian air panas dan juga hijaunya pemandangan di pemandian ini pastinya bisa membuat pikiran Anda lebih rileks. Pikiran rileks pastinya akan membuat Anda lebih bersemangat saat kembali bekerja.","Cagar Alam","Bandung","23000","3.9","083820334118","{'lat': -7.147152899999998, 'lng': 107.3901424}","-7.147152899999998","107.3901424"
"89","Glamping Lakeside Rancabali","Glamping Lakeside Rancabali menawarkan tempat berkemah mewah yang cocok untuk Anda jadikan destinasi liburan di akhir pekan. Seperti namanya, glamping atau glamour camping terdiri dari tenda yang berisikan tempat tidur nyaman, kamar mandi di dalam ruangan, pemanas, dan berbagai amenitas layaknya hotel berbintang. Berlokasi di Jalan Raya Ciwidey Rancabali KM 1, Glamping Lakeside berada di sekitar Situ Patenggang dan perkebunan teh yang subur. Tidak heran jika pemandangan dari glamping ini begitu apik dan Instagramable untuk berfoto.","Taman Hiburan","Bandung","30000","4.4","082116003334","{'lat': -7.167590799999999, 'lng': 107.3532419}","-7.167590799999999","107.3532419"
"90","Bukit Jamur","Bukit Jamur Ciwidey adalah satu dari sekian banyak pesona wisata alam yang berada di Kecamatan Ciwidey, Kabupaten Bandung, Provinsi Jawa barat. Bukit Jamur Ciwidey memang memiliki khas wisata Ciwidey, yaitu objek wisata di tengah hamparan kebun teh, dengan udara yang sangat sejuk.Suasana saat kabut turun di area perkebunan membuat suasana menjadi romatis. Bukit Jamur Ciwidey suasananya cocok juga bagi jomblowan â€“ jomblowati, banyak spot dengan latar alam yang indah, yang dimungkinkan mampu melupakan sang mantan.","Cagar Alam","Bandung","0","4.2","087832484280","{'lat': -7.195110199999998, 'lng': 107.4312811}","-7.195110199999998","107.4312811"
"91","Kebun Tanaman Obat Sari Alam","Kebun Tanaman Obat Sari Alam lebih terkenal dengan sebutan wisata pengobatan herbal, karena disana terdapat banyak sekali tanaman yang dijadikan sebagai pengobatan alternative. Kebun Tanaman Obat Sari Alam lebih dikenal oleh orang Bandung dengan sebutan KTO Sari Alam. Lokasi: Jl. Raya Ciwidey bandung km 26 no 8 rt 1 rw 2 kampung Andir, Cukanggenteng, Kec. Pasirjambu, kab Bandung, Jawa Barat 40972","Cagar Alam","Bandung","0","4.9","081222400304","{'lat': -6.601320999999999, 'lng': 106.632734}","-6.601320999999999","106.632734"
"92","Saung Angklung Mang Udjo","Saung Angklung Udjo (SAU) adalah suatu tempat yang merupakan tempat pertunjukan, pusat kerajinan tangan dari bambu, dan workshop instrumen musik dari bambu. Selain itu, SAU mempunyai tujuan sebagai laboratorium kependidikan dan pusat belajar untuk memelihara kebudayaan Sunda dan khususnya angklung. Didirikan pada tahun 1966 oleh Udjo Ngalagena dan istrinya Uum Sumiati, dengan maksud untuk melestarikan dan memelihara seni dan kebudayaan tradisional Sunda. Berlokasi di Jalan Padasuka 118, Bandung Timur Jawa Barat Indonesia. Dengan suasana tempat yang segar udaranya dan dikelilingi oleh pohon-pohon bambu, dari kerajinan bambu dan interior bambu sampai alat musik bambu. Disamping pertunjukan rutin setiap sore, Saung Angklung Udjo telah berkali-kali mengadakan pertunjukan khusus yang dilakukan pada pagi atau siang hari. Pertunjukkan tersebut tidak terbatas diadakan di lokasi Saung Angklung Udjo saja, tetapi berbagai undangan tampil di berbagai tempat baik di dalam maupun di luar negeri, pada bulan Agustus tahun 2000 di Sasana Budaya Ganesha ITB, Bandung, Saung Angklung Udjo mengadakan konser kolaborasi dengan penyanyi cilik yang dijuluki Shirley Temple-nya Indonesia, yaitu Sherina. Saung Angklung Udjo tidak terbatas pada hanya menjual seni pertunjukan saja, berbagai produk alat musik bambu tradisional (angklung, arumba, calung dan lainnya) dibuat dan dijual kepada para pembeli.","Budaya","Bandung","75000","4.7","082182821200","{'lat': -6.897136199999999, 'lng': 107.6558466}","-6.897136199999999","107.6558466"
"93","Taman Kupu-Kupu Cihanjuang","Taman Kupu-Kupu Cihanjuang Bandung ini,sepertinya telah menambah daftar objek wisata di Bandung yang unik dan menarik seperti halnya theme park Jendela Alam Bandung sekaligus bernilai edukasi yang sangat tinggi buat anak-anak dan sebagai sarana pembelajaran kepada anak kita bahwa pelestarian hewan langka dan cantik ini bisa diajarkan sejak usia dini.Dan faktanya, meskipun relatif masih anyar, namun salah satu tempat wisata keluarga di bandung ini nyatanya berhasil banyak menarik atensi atau perhatian wisatawan lokal kota Bandung maupun wisatawan luar daerah yang sedang liburan di Bandung. Lokasi Tempat wisatanya yang memang masih sangat rindang dan sejuk, ditunjang lagi dengan design interior taman kupu-kupu yang ditata sangat begitu detil dan menarik. Apabila melancong ke kawasan wisata yang satu ini, diharapkan anak-anak anda bisa memperoleh informasi tentang bagaimana proses metamorfosis seekor kupu-kupu mulai dari bibit larva hingga tumbuh besar secara sempura.","Cagar Alam","Bandung","10000","4","(022) 60822222","{'lat': -6.8590047, 'lng': 107.568779}","-6.8590047","107.568779"
"94","Taman Miniatur Kereta Api","Salah satu wisata yang ramai di Bandung adalah Taman Miniatur Kereta Api yang berada di taman wisata Floating Market Lembang. Dengan menghadirkan pernak-pernik kereta api secara lengkap dan sangat detail membuat taman miniatur kereta api ini seolah-olah benar hidup. Tak heran jika objek wisata ini mengundang ribuan orang untuk menikmati sekaligus belajar banyak tentang perkeretaan api baik di Indonesia maupun dunia. Taman miniatur ini menyediakan toko suvenir yang menjual beragam jenis miniatur kendaraan mulai dari mobil, pesawat dan kereta api tentunya. Selain itu, bagi pengunjung yang ingin menikmati sajian aneka ragam kuliner bisa langsung ke Floating Market Lembang. Bagi pengunjung yang berasal dari luar kota dapat menginap di hotel-hotel yang berdekatan dengan lokasi taman miniatur. Jarak hotel dari taman miniatur sekitar 200 meter sampai 1 kilometer. Hotel-hotel tersebut antara lain Grand Hotel Lembang, Hotel Cemara Asri, Hotel Buah Sinuan dan Hotel Pesona Bamboe. Tarif sewa hotel menginap semalam antara Rp 200.000 hingga Rp 1.000.000.","Taman Hiburan","Bandung","15000","4.4","(+62)22 2535898","{'lat': -6.817327, 'lng': 107.61794}","-6.817327","107.61794"
"95","Bukit Gantole Cililin","Bukit Gantole Cililin atau yang dikenal juga dengan sebutan Venue Gantole merupakan sebuah kawasan wisata yang awalnya di buka untuk tujuan terselenggaranya Porda Jabar 2010 dan Pekan Olahraga Nasional 2016 Cabang olahraga Paralayang. Kawasan wisata ini menjadi buah bibir setelah menjadi tuan rumah penyelenggaraan PON 2016. Olahraga paralayang sendiri merupakan jenis olahraga yang di lakukan di atas lereng bukit atau gunung dengan hanya memanfaatkan angin sebagai sumber utama. Oleh karenanya lokasi Bukit Gantole Cililin yang berada di ketinggian 1063 Mdpl dengan hempasan angin yang kencang sangat pas untuk olahraga ini.","Cagar Alam","Bandung","0","4.4","087715227171","{'lat': -6.9588812, 'lng': 107.4713147}","-6.9588812","107.4713147"
"96","Bandros City Tour","Bandros atau Bus Wisata Bandung adalah bus wisata yang beroperasi di Bandung, Jawa Barat, Indonesia.Digunakan oleh wisatawan di Kota Bandung. Bus tersebut diresmikan oleh Wali Kota Bandung Ridwan Kamil pada malam tahun baru 2014, dan pada 18 Februari 2018 diumumkan bus wisata akan melayani kota Bandung. Seorang pemimpin tur lokal akan menemani turis di dalam bus. Bandros dikelola oleh dua pihak: Dinas Perhubungan Bandung (yang terkait dengan Anggaran Pendapatan dan Belanja Daerah) dan Mang Dudung yang merupakan bagian dari Tanggung Jawab Sosial Perusahaan. Bus memiliki kapasitas 22 orang. Ada enam bus yang dioperasikan oleh divisi Corporate Social Responsibility, dan 12 bus dioperasikan oleh Anggaran Pendapatan dan Belanja Daerah yang dikelola oleh BLUD UPT Dinas Perhubungan Kota Bandung.","Budaya","Bandung","40000","4.4","0899-0223-030","{'lat': -6.922081599999999, 'lng': 107.6073182}","-6.922081599999999","107.6073182"
"97","Kyotoku Floating Market","Kyotoku Floating Market Bandung, sebuah wisata kekinian yang mengusung tema hal-hal yang berbau Jepang. Di tempat ini anda akan melihat bangunan-bangunan khas Jepang serta pemandangan bak di negeri sakura. Jepang merupakan salah satu negara selain Korea Selatan yang menjadi tujuan favorit turis dari Indonesia. Karena sudah menjadi negara maju, berkunjung ke Jepang membutuhkan biaya akomodasi yang tidak sedikit, tiket pesawat, serta proses pengurusan visa yang ribet. Tak perlu jauh-jauh pergi ke luar negeri, anda dapat menikmati berwisata dengan nuansa Jepang di Bandung. Pengelola wisata mendesain tempat ini mirip-mirip dengan Kyoto, salah satu wilayah di Jepang yang kental dengan budaya. Melihat bunga sakura yang menjadi ikon Jepangpun tak perlu menunggu bulan April, kawasan wisata ini di lengkapi dengan hiasan bunga sakura sehingga suasana Jepang terasa semakin kental. Bagi anda yang tertarik berfoto memakai kimono atau yukata dengan background ala Jepang untung dipajang di instagram. Berikut review singkat kawasan wisata ini.","Budaya","Bandung","175000","4.5","081221226878","{'lat': -6.819874999999999, 'lng': 107.618707}","-6.819874999999999","107.618707"
"98","Rainbow Garden","Rainbow Garden Harapan Indah salah satu taman rekreasi yang terutama cocok untuk keluarga. Berkonsep â€˜eat and playâ€™, Rainbow Garden Bekasi memadukan arena permainan anak dengan wisata kuliner. Berbagai wahana dan aktivitas tersedia di taman wisata penuh warna seluas 3000 m2 ini.","Cagar Alam","Bandung","20000","4.6","(022) 2787766","{'lat': -6.8179514, 'lng': 107.618914}","-6.8179514","107.618914"
"99","Kota Mini","Destinasi yang sangat menarik bernuansa eropa lengkap dengan fasilitas publiknya membuat anda seolah-olah sedang berada di eropa. Ada rumah sakit, kantor polisi, box telepon, cafe-cafÃ© pinggir jalan, dan bangunan-bangunan klasik lainnya. Masih satu kompleks dengan Floating Market, tempat wisata ini menyajikan arsitektur eropa klasik yang begitu kental, dijamin anda akan enggan beranjak.","Taman Hiburan","Bandung","20000","4.4","081220008168","{'lat': -6.818688799999999, 'lng': 107.6169403}","-6.818688799999999","107.6169403"
"100","Stone Garden Citatah","Stone Garden Citatah merupakan situs warisan alam geopark berupa bebatuan karang atau gamping yang tersebar di atas perbukitan","Cagar Alam","Bandung","12000","4.4","083836593621","{'lat': -6.8244669, 'lng': 107.438256}","-6.8244669","107.438256"
"101","Gunung Putri Lembang","Gunung Putri Lembang adalah salah satu pegunungan yang terletak di kecamatan Lembang, Kabupaten Bandung Barat","Cagar Alam","Bandung","25000","4.6","082117598382","{'lat': -6.8004462, 'lng': 107.6337131}","-6.8004462","107.6337131"
"102","Bukit Senyum","Bukit Senyum adalah salah satu destinasi wisata alam yang terletak di Kp. Pasir Manggu, Desa Cipada, Kecamatan Cikalong Wetan, Kabupaten Bandung Barat, Jawa Barat. Bukit ini dikenal sebagai tempat yang tepat untuk menikmati pemandangan alam yang indah dan udara segar yang menyejukkan.","Cagar Alam","Bandung","10000","4.3","0881023132830","{'lat': -6.7623484, 'lng': 107.5097621}","-6.7623484","107.5097621"
"103","Citatah Cliff 125","Tebing Citatah adalah deretan tebing yang terletak di Citatah, Kabupaten Bandung Barat , Jawa Barat , Indonesia","Cagar Alam","Bandung","5000","4.5","85315060432","{'lat': -6.834934, 'lng': 107.4539689}","-6.834934","107.4539689"
"104","Geger Bintang Matahari Gunung Putri","Geger Bintang Matahari Gunung Putri adalah destinasi yang menggabungkan keindahan alam dengan kenyamanan. Dikelilingi oleh pegunungan yang menawan, tempat ini menawarkan panorama matahari terbenam yang memukau, menciptakan suasana romantis dan damai. Pengunjung dapat menikmati udara segar gunung sambil menikmati keindahan cahaya matahari yang memancar di antara gunung-gunung, menciptakan momen yang tak terlupakan.","Cagar Alam","Bandung","10000","4.6","082117598382","{'lat': -6.8008626, 'lng': 107.6336626}","-6.8008626","107.6336626"
"105","Bukit Senyum","Bukit Senyum adalah tempat yang membawa senyuman pada wajah setiap pengunjungnya. Dengan pemandangan hijau yang luas, bukit ini menawarkan ketenangan dan keindahan alam yang menyejukkan jiwa. Para pengunjung dapat menikmati perjalanan santai melintasi bukit, menikmati keindahan alam sekitar, dan merasakan atmosfir positif yang dipancarkan oleh keindahan bukit ini.","Cagar Alam","Bandung","10000","4.3","083821156336","{'lat': -6.7623484, 'lng': 107.5097621}","-6.7623484","107.5097621"
"106","Eurad High Land","Eurad High Land menawarkan pengalaman tinggi yang memukau di dataran tinggi. Dengan ketinggian yang spektakuler, tempat ini memanjakan pengunjung dengan pemandangan yang menakjubkan. Keindahan alam yang meliputi pegunungan dan lembah menjadikan Eurad High Land destinasi yang sempurna untuk menikmati udara segar dan keindahan panorama yang tak terlupakan.","Taman Hiburan","Bandung","5000","4.4","08981628133","{'lat': -6.7903231, 'lng': 107.68087}","-6.7903231","107.68087"
"107","Curug Bugbrug","Curug Bugbrug adalah air terjun yang menakjubkan dengan air yang jatuh dari ketinggian, menciptakan suasana yang menyegarkan. Suara gemuruh air yang jatuh menambahkan elemen keindahan alam, sementara keberadaan pepohonan di sekitar menciptakan nuansa asri dan nyaman. Tempat ini cocok untuk mereka yang mencari ketenangan dan keindahan alam yang luar biasa.","Cagar Alam","Bandung","10000","4.6","087824694153","{'lat': -6.7921116, 'lng': 107.5800837}","-6.7921116","107.5800837"
"108","Curug Layung & Camping Ground","Curug Layung tidak hanya menawarkan keindahan air terjun yang menawan, tetapi juga menyediakan area camping ground yang nyaman. Pengunjung dapat merasakan sensasi berkemah di tengah keindahan alam dan mendengarkan alunan gemericik air terjun sebagai musik latar. Kombinasi antara petualangan camping dan keindahan alam menjadikan Curug Layung destinasi yang unik.","Taman Hiburan","Bandung","10000","4.6","082219123245","{'lat': -6.7768125, 'lng': 107.5778125}","-6.7768125","107.5778125"
"109","Jendela Alam","Jendela Alam merupakan destinasi ekowisata yang menawarkan keindahan alam dan keberagaman ekosistem. Pengunjung dapat mengeksplorasi flora dan fauna yang unik, sambil mendukung pelestarian lingkungan. Jendela Alam memberikan kesempatan bagi para pengunjung untuk lebih memahami dan menghargai keindahan alam Indonesia.","Taman Hiburan","Bandung","20000","4.4","0222788482","{'lat': -6.8195164, 'lng': 107.5962001}","-6.8195164","107.5962001"
"110","Stone Garden Citatah","Stone Garden Citatah adalah tempat yang memukau dengan formasi batu yang spektakuler. Batu-batu besar terhampar secara alami, menciptakan pemandangan yang mirip dengan taman batu raksasa. Pengunjung dapat menjelajahi dan mengagumi keunikan bentuk batu-batu ini sambil menikmati keindahan alam sekitar.","Cagar Alam","Bandung","14000","4.4","083836593621","{'lat': -6.8244669, 'lng': 107.438256}","-6.8244669","107.438256"
"111","Wisata Alam Pabeasan","Wisata Alam Pabeasan adalah destinasi yang memanjakan pengunjung dengan keindahan alamnya. Dengan paduan hutan, air terjun, dan sungai yang alami, tempat ini menciptakan suasana yang menyejukkan dan menenangkan. Pengunjung dapat merasakan kedamaian dan keasrian alam sambil menikmati pemandangan yang menakjubkan.","Taman Hiburan","Bandung","2000","4.2","0852-9402-4487.","{'lat': -7.0446951, 'lng': 107.6361526}","-7.0446951","107.6361526"
"112","Situ Sangkuriang","Situ Sangkuriang adalah danau indah yang dikelilingi oleh pegunungan hijau. Destinasi ini menawarkan ketenangan dan keindahan alam yang menarik. Pengunjung dapat menikmati perahu di danau, menjelajahi sekitar dan menikmati pesona alam yang damai.","Cagar Alam","Bandung","10000","4.2","81120093111","{'lat': -6.833569, 'lng': 107.7269688}","-6.833569","107.7269688"
